PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,USG_PCT,PPM,IMPACT_SCORE,TEAM_NAME,PACE,PTS_PER100,REB_PER100,AST_PER100,LOGS_MEAN,LOGS_STD,LOGS_SAMPLE_SIZE,CV,MODEL_ASSIGNMENT
1630097,Kaila Charles,1611661331,GSV,35,616.3266666666667,223,149,35,0.175,0.3618211121807699,71.225,Golden State Valkyries,91.55,243.58274167121792,162.75259421081375,38.230475150191154,5.857142857142857,4.140393356054125,7,0.7068964266433873,Negative Binomial
1642822,Kaitlyn Chen,1611661331,GSV,24,246.765,48,22,24,0.12,0.19451705063521976,11.28,Golden State Valkyries,91.55,52.430365920262155,24.030584380120153,26.215182960131077,8.142857142857142,5.0142653642240695,7,0.6157869745538331,Negative Binomial
1630154,Kamiah Smalls,1611661330,ATL,3,3.4,0,0,0,0.0,0.0,0.0,Atlanta Dream,93.08,0.0,0.0,0.0,7.5,7.7781745930520225,2,1.0370899457402696,Negative Binomial
1642289,Kamilla Cardoso,1611661329,CHI,40,1102.33,543,341,98,0.225,0.49259296218010945,220.95000000000002,Chicago Sky,93.75,579.1999999999999,363.73333333333335,104.53333333333332,19.285714285714285,7.4097747539828696,7,0.38421054279911176,Negative Binomial
1628317,Karlie Samuelson,1611661324,MIN,16,227.76166666666663,53,20,17,0.115,0.23269938605413557,10.35,Minnesota Lynx,94.06,56.34701254518393,21.263023601956196,18.07357006166277,5.428571428571429,4.825527358301296,7,0.8889129344239229,Negative Binomial
1642324,Kate Martin,1611661331,GSV,42,686.8583333333333,261,112,40,0.202,0.3799910219234922,83.426,Golden State Valkyries,91.55,285.09011469142547,122.33752048061169,43.69197160021846,3.2857142857142856,2.9277002188455996,7,0.8910391970399651,Negative Binomial
203825,Kayla McBride,1611661324,MIN,39,1219.46,554,89,137,0.197,0.45429944401620387,153.66,Minnesota Lynx,94.06,588.9857537741867,94.62045502870508,145.65171167339997,17.857142857142858,5.080307452263476,7,0.28449721732675465,Negative Binomial
203866,Kayla Thornton,1611661331,GSV,22,662.435,308,154,33,0.227,0.4649512782386197,112.36500000000001,Golden State Valkyries,91.55,336.42818132168213,168.21409066084107,36.045876570180226,5.285714285714286,6.26403186758299,7,1.1850871100832683,Negative Binomial
1628909,Kelsey Mitchell,1611661325,IND,44,1380.855,890,77,150,0.264,0.6445282089719775,294.88800000000003,Indiana Fever,95.71,929.8923832410408,80.4513634938878,156.72343537770348,24.857142857142858,4.561745697594707,7,0.18351850507564912,Poisson
1628276,Kelsey Plum,1611661320,LAS,43,1508.045,839,132,247,0.246,0.5563494458056623,299.628,Los Angeles Sparks,96.84,866.3775299463032,136.30731102850064,255.05989260636102,23.428571428571427,13.04935685333627,7,0.5569847437399628,Negative Binomial
1629568,Kennedy Burke,1611661313,NYL,36,779.37,291,85,45,0.155,0.3733784980176296,65.255,New York Liberty,95.75,303.9164490861619,88.77284595300262,46.99738903394256,11.571428571428571,3.909694909544003,7,0.33787486872602496,Negative Binomial
1628915,Kia Nurse,1611661329,CHI,44,962.0733333333334,316,103,55,0.165,0.3284572901580614,78.21000000000001,Chicago Sky,93.75,337.06666666666666,109.86666666666667,58.666666666666664,7.571428571428571,5.094347941825426,7,0.6728384074109053,Negative Binomial
204329,Kiah Stokes,1611661319,LVA,40,514.2533333333333,44,144,17,0.06,0.08556094272602349,12.299999999999999,Las Vegas Aces,94.92,46.35482511588706,151.70670037926675,17.909818794774544,4.285714285714286,4.3094580368566735,7,1.0055402085998906,Negative Binomial
1630461,Kiana Williams,1611661317,PHX,11,106.595,45,11,10,0.198,0.42215863783479524,13.068000000000001,Phoenix Mercury,95.81,46.96795741571861,11.481056257175661,10.437323870159691,3.857142857142857,1.9518001458970666,7,0.5060222600473876,Negative Binomial
1631006,Kierstan Bell,1611661319,LVA,35,426.76,146,62,23,0.183,0.34211266285500047,42.272999999999996,Las Vegas Aces,94.92,153.81373788453433,65.31816266329541,24.23093131057733,3.2857142857142856,3.7289089429432174,7,1.1348853304609792,Negative Binomial
1642792,Kiki Iriafen,1611661322,WAS,44,1185.368333333333,584,376,69,0.231,0.4926738664915688,237.699,Washington Mystics,94.76,616.2937948501477,396.79189531447867,72.81553398058253,16.285714285714285,5.6484300389366515,7,0.3468334234434786,Negative Binomial
1642768,Kyara Linskens,1611661331,GSV,4,26.78333333333333,4,6,1,0.106,0.14934660858743,1.166,Golden State Valkyries,91.55,4.369197160021846,6.553795740032769,1.0922992900054616,3.0,2.449489742783178,7,0.8164965809277259,Negative Binomial
1641656,Laeticia Amihere,1611661331,GSV,29,384.4883333333333,156,125,27,0.197,0.4057340274737422,60.676,Golden State Valkyries,91.55,170.398689240852,136.53741125068268,29.49208083014746,2.7142857142857144,3.8606685826112948,7,1.422351583067319,Negative Binomial
1642303,Leila Lacan,1611661323,CON,25,665.0466666666666,259,59,92,0.185,0.38944635464177957,75.85,Connecticut Sun,94.57,273.8712065136936,62.387649360262245,97.28243629057842,13.285714285714286,2.690370836538197,7,0.20250103070717612,Poisson
1630142,Leonie Fiebich,1611661313,NYL,37,1040.6633333333334,321,131,64,0.127,0.3084571058843878,65.532,New York Liberty,95.75,335.2480417754569,136.81462140992167,66.84073107049609,13.0,4.795831523312719,7,0.36891011717790145,Negative Binomial
1631118,Lexi Held,1611661317,PHX,32,470.5366666666667,170,34,35,0.182,0.3612895913177152,43.498,Phoenix Mercury,95.81,177.43450579271473,35.48690115854295,36.53063354555891,10.428571428571429,4.685336802448779,7,0.44927887146769113,Negative Binomial
1628882,Lexie Brown,1611661328,SEA,24,226.53166666666667,51,17,23,0.114,0.22513408721370817,10.374,Seattle Storm,95.28,53.5264483627204,17.842149454240133,24.13937867338371,3.0,2.516611478423583,7,0.8388704928078611,Negative Binomial
1631086,Lexie Hull,1611661325,IND,44,1189.0383333333334,317,190,79,0.129,0.26660200189789224,75.59400000000001,Indiana Fever,95.71,331.20886009821334,198.5163514784244,82.54100929892384,5.714285714285714,3.6839419880650364,7,0.6446898479113814,Negative Binomial
1629574,Li Yueru,1611661321,DAL,31,519.5183333333333,187,141,29,0.167,0.359948798727026,59.61900000000001,Dallas Wings,96.34,194.10421424122896,146.35665351878762,30.101723064147805,3.5714285714285716,3.779644730092272,7,1.058300524425836,Negative Binomial
1642820,Liatu King,1611661321,DAL,14,135.93166666666667,38,29,4,0.133,0.2795522259959048,9.443000000000001,Dallas Wings,96.34,39.44363711853851,30.101723064147805,4.151961801951422,3.4285714285714284,3.25868802112869,7,0.9504506728292014,Negative Binomial
